Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3751;3318;4184;100;30;30;0;1;100;2;3434;316;105;139;61;11;11;0
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3750;3317;4183;100;30;30;0;0;100;Totalt i retning SENTRUM;3434;316;105;139;61;11;11;0
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3551;3133;3969;100;30;30;0;0;100;Totalt i retning BREIVIKA;3260;291;100;113;63;15;15;0
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7301;6457;8145;100;30;30;0;0;100;Totalt;6694;607;205;252;124;26;25;1
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;3392;3010;3774;100;31;31;0;0;100;1;3148;244;86;89;56;13;13;0
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;3662;3241;4083;100;31;31;0;5;99,9;2;3389;269;94;109;55;11;10;1
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;3662;3241;4083;100;31;31;0;5;99,9;Totalt i retning SENTRUM;3388;269;94;109;55;11;10;1
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;3392;3010;3774;100;31;31;0;0;100;Totalt i retning BREIVIKA;3149;243;86;89;56;13;13;0
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;7054;6253;7855;100;31;31;0;5;99,9;Totalt;6537;512;180;197;111;24;23;1
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;3290;2934;3646;93,3;30;28;2;1;100;1;3058;231;78;83;59;10;10;0
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;3519;3131;3907;93,3;30;28;2;3;99,9;2;3271;245;83;96;56;10;9;1
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;3519;3131;3907;93,3;30;28;2;3;99,9;Totalt i retning SENTRUM;3271;245;83;96;56;10;9;1
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;3290;2934;3646;93,3;30;28;2;1;100;Totalt i retning BREIVIKA;3058;231;78;83;59;10;10;0
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;6808;6069;7547;93,3;30;28;2;3;100;Totalt;6329;476;161;180;115;20;19;1
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2999;2601;3397;100;31;31;0;1;100;1;2790;208;70;71;57;10;10;0
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;3253;2802;3704;100;31;31;0;3;99,9;2;3018;232;76;85;57;14;12;2
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;3253;2802;3704;100;31;31;0;3;99,9;Totalt i retning SENTRUM;3017;232;76;85;57;14;12;2
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2999;2601;3397;100;31;31;0;1;100;Totalt i retning BREIVIKA;2790;208;70;71;57;10;10;0
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;6253;5406;7100;100;31;31;0;5;99,9;Totalt;5808;440;146;156;114;24;22;2
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;3076;2757;3395;100;31;31;0;1;100;1;2823;252;82;92;67;11;10;1
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;3306;2960;3652;100;31;31;0;2;99,9;2;3033;271;86;104;68;13;11;2
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;3305;2959;3651;100;31;31;0;1;100;Totalt i retning SENTRUM;3032;272;86;105;68;13;11;2
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;3076;2757;3395;100;31;31;0;0;100;Totalt i retning BREIVIKA;2824;252;82;92;67;11;10;1
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;6382;5718;7046;100;31;31;0;3;100;Totalt;5855;524;168;197;134;25;22;3
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;3188;2860;3516;100;28;28;0;1;100;1;2948;239;83;77;68;11;11;0
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;3515;3122;3908;100;28;28;0;0;100;2;3237;277;93;98;72;14;12;2
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;3515;3122;3908;100;28;28;0;1;100;Totalt i retning SENTRUM;3237;278;93;98;72;14;12;2
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;3188;2860;3516;100;28;28;0;1;100;Totalt i retning BREIVIKA;2949;238;82;77;68;11;11;0
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;6703;5989;7417;100;28;28;0;2;100;Totalt;6185;516;176;175;140;25;23;2
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;3196;2879;3513;100;31;31;0;1;100;1;2942;253;84;79;79;12;11;1
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;3459;3114;3804;100;31;31;0;0;100;2;3176;283;97;93;80;13;11;2
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;3459;3114;3804;100;31;31;0;1;100;Totalt i retning SENTRUM;3176;283;97;93;80;13;11;2
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;3196;2879;3513;100;31;31;0;0;100;Totalt i retning BREIVIKA;2943;253;84;79;79;12;11;1
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;6655;5993;7317;100;31;31;0;1;100;Totalt;6119;536;181;172;159;25;22;3
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;2495;2123;2867;100;30;30;0;0;100;1;2324;170;62;57;44;7;7;0
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;2696;2282;3110;100;30;30;0;0;100;2;2511;185;67;70;42;7;6;1
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;2696;2282;3110;100;30;30;0;1;100;Totalt i retning SENTRUM;2510;185;67;70;42;6;5;1
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;2495;2123;2867;100;30;30;0;0;100;Totalt i retning BREIVIKA;2324;170;62;57;44;7;7;0
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5191;4406;5976;100;30;30;0;1;100;Totalt;4835;355;129;127;86;14;13;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4964;4552;5376;100;31;31;0;2;100;1;4663;298;94;84;111;9;9;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;2968;2692;3244;100;31;31;0;76;97,4;2;2427;465;272;136;40;17;16;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;2558;2373;2743;100;31;31;0;209;91,8;4;2067;281;150;43;36;52;51;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;5516;5100;5932;100;31;31;0;284;94,9;Totalt i retning Muse`gata;4487;745;421;178;75;70;67;3
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4975;4563;5387;100;31;31;0;5;99,9;Totalt i retning Nyløkken/Telegrafbukta;4671;300;95;85;111;9;9;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;10491;9672;11310;100;31;31;0;289;97,2;Totalt;9158;1045;516;263;186;79;76;3
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5264;4912;5616;100;28;28;0;3;99,9;1;4935;326;105;96;116;9;9;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;3014;2763;3265;100;28;28;0;61;98;2;2445;508;293;153;41;20;19;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;2492;2299;2685;100;28;28;0;165;93,4;4;2039;288;150;47;36;54;53;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5497;5140;5854;100;28;28;0;225;95,9;Totalt i retning Muse`gata;4477;794;442;200;77;76;73;3
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5273;4920;5626;100;28;28;0;5;99,9;Totalt i retning Nyløkken/Telegrafbukta;4941;327;106;96;116;9;9;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;10770;10086;11454;100;28;28;0;230;97,9;Totalt;9419;1121;548;296;193;84;81;3
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5265;4933;5597;100;31;31;0;3;99,9;1;4942;319;101;90;120;9;9;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;3036;2806;3266;100;31;31;0;58;98,1;2;2444;534;320;141;47;25;23;2
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;2382;2291;2473;100;31;31;0;99;95,8;4;1961;322;175;45;46;57;55;2
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5409;5111;5707;100;31;31;0;155;97,1;Totalt i retning Muse`gata;4399;855;495;186;93;81;77;4
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5274;4941;5607;100;31;31;0;5;99,9;Totalt i retning Nyløkken/Telegrafbukta;4948;321;101;90;120;9;9;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;10683;10055;11311;100;31;31;0;160;98,5;Totalt;9348;1175;596;276;213;91;87;4
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;4725;4219;5231;100;30;30;0;8;99,8;1;4446;271;80;74;109;8;8;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;2749;2418;3080;100;30;30;0;49;98,2;2;2256;444;264;116;42;21;20;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;2189;2030;2348;100;30;30;0;60;97,3;4;1837;291;169;37;37;50;49;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;4932;4454;5410;100;30;30;0;110;97,8;Totalt i retning Muse`gata;4088;734;433;153;79;70;68;2
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;4732;4226;5238;100;30;30;0;9;99,8;Totalt i retning Nyløkken/Telegrafbukta;4452;272;80;75;109;8;8;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;9664;8682;10646;100;30;30;0;118;98,8;Totalt;8539;1006;513;227;187;79;77;2
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5385;4977;5793;100;31;31;0;26;99,5;1;5042;317;103;91;114;10;10;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;3116;2851;3381;100;31;31;0;69;97,8;2;2506;541;310;153;50;29;26;3
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;2770;2605;2935;100;31;31;0;90;96,8;4;2258;422;234;57;65;67;65;2
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5877;5489;6265;100;31;31;0;158;97,3;Totalt i retning Muse`gata;4757;962;543;210;115;95;91;4
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5393;4985;5801;100;31;31;0;27;99,5;Totalt i retning Nyløkken/Telegrafbukta;5048;319;104;91;114;10;10;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;11270;10478;12062;100;31;31;0;185;98,4;Totalt;9805;1280;646;301;229;105;101;4
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5479;5030;5928;100;30;30;0;37;99,3;1;5054;388;146;118;115;10;10;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;3054;2782;3326;100;30;30;0;102;96,7;2;2419;533;289;165;54;25;23;2
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;3108;2922;3294;100;30;30;0;135;95,7;4;2520;452;243;69;70;70;68;2
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6150;5710;6590;100;30;30;0;235;96,2;Totalt i retning Muse`gata;4930;984;531;234;124;95;91;4
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5490;5041;5939;100;30;30;0;38;99,3;Totalt i retning Nyløkken/Telegrafbukta;5063;390;147;118;115;10;10;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;11640;10755;12525;100;30;30;0;273;97,7;Totalt;9993;1374;678;352;239;106;102;4
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4134;3856;4412;100;31;31;0;30;99,3;1;3780;324;124;102;89;10;10;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;2164;1976;2352;100;31;31;0;31;98,6;2;1804;329;186;111;21;10;10;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;2221;2111;2331;100;31;31;0;41;98,2;4;1837;343;196;48;50;49;48;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4376;4092;4660;100;31;31;0;73;98,3;Totalt i retning Muse`gata;3632;671;381;159;71;59;58;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4143;3865;4421;100;31;31;0;30;99,3;Totalt i retning Nyløkken/Telegrafbukta;3788;325;125;102;89;10;10;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;8519;7959;9079;100;31;31;0;103;98,8;Totalt;7420;996;506;261;160;69;68;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5144;4786;5502;100;31;31;0;29;99,4;1;4759;355;133;112;101;10;10;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;2849;2594;3104;100;31;31;0;52;98,2;2;2298;499;280;154;43;23;21;2
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;2503;2400;2606;100;31;31;0;57;97,7;4;2064;381;215;54;56;56;55;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5342;4997;5687;100;31;31;0;108;98;Totalt i retning Muse`gata;4354;880;494;208;99;79;76;3
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5155;4797;5513;100;31;31;0;31;99,4;Totalt i retning Nyløkken/Telegrafbukta;4767;356;133;113;101;10;10;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;10497;9797;11197;100;31;31;0;140;98,7;Totalt;9121;1236;628;320;199;89;86;3
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3781;2795;4767;100;30;30;0;19;99,5;1;3498;264;91;82;84;7;7;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3242;2966;3518;100;30;30;0;59;98,2;2;2620;563;306;175;52;31;28;3
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;2467;2371;2563;100;30;30;0;54;97,8;4;2039;374;213;45;56;60;59;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5695;5359;6031;100;30;30;0;112;98;Totalt i retning Muse`gata;4648;936;518;220;108;91;87;4
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3794;2809;4779;100;30;30;0;19;99,5;Totalt i retning Nyløkken/Telegrafbukta;3510;266;92;82;84;7;7;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;9490;8415;10565;100;30;30;0;132;98,6;Totalt;8157;1201;610;302;192;98;94;4
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;0;0;0;100;31;31;0;0;-;1;0;0;0;0;0;0;0;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;2976;2725;3227;100;31;31;0;54;98,2;2;2404;518;311;139;45;24;22;2
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;2339;2238;2440;100;31;31;0;38;98,4;4;1991;310;183;40;40;47;46;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5308;4992;5624;100;31;31;0;91;98,3;Totalt i retning Muse`gata;4389;828;494;178;85;71;69;2
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;7;5;9;100;31;31;0;1;85,7;Totalt i retning Nyløkken/Telegrafbukta;6;1;0;0;0;0;0;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5315;4999;5631;100;31;31;0;92;98,3;Totalt;4394;828;494;178;85;71;69;2
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;0;0;0;100;30;30;0;0;-;1;0;0;0;0;0;0;0;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;2834;2614;3054;100;30;30;0;41;98,6;2;2263;530;337;129;44;20;19;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;2253;2176;2330;100;30;30;0;45;98;4;1892;316;180;38;45;53;52;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5078;4795;5361;100;30;30;0;85;98,3;Totalt i retning Muse`gata;4148;846;516;167;89;73;71;2
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;9;8;10;100;30;30;0;1;88,9;Totalt i retning Nyløkken/Telegrafbukta;7;1;0;0;0;0;0;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5087;4803;5371;100;30;30;0;86;98,3;Totalt;4154;847;516;168;89;73;71;2
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;0;0;0;100;31;31;0;0;-;1;0;0;0;0;0;0;0;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2737;2500;2974;100;31;31;0;74;97,3;2;2198;465;291;116;41;17;16;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2478;2306;2650;100;31;31;0;109;95,6;4;2053;316;160;38;59;59;58;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5201;4815;5587;100;31;31;0;182;96,5;Totalt i retning Muse`gata;4239;780;450;154;99;76;74;2
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;14;9;19;100;31;31;0;1;92,9;Totalt i retning Nyløkken/Telegrafbukta;12;1;0;1;0;0;0;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5215;4832;5598;100;31;31;0;183;96,5;Totalt;4251;781;451;154;100;76;74;2
05899V1109722;Strandvegen;KV40500 S1D1 m156;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;0;0;0;100;31;31;0;0;-;1;0;0;0;0;0;0;0;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2685;2488;2882;100;31;31;0;60;97,8;2;2142;484;300;125;43;16;15;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2397;2245;2549;100;31;31;0;137;94,3;4;1935;325;158;40;60;67;65;2
05899V1109722;Strandvegen;KV40500 S1D1 m156;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5066;4750;5382;100;31;31;0;196;96,1;Totalt i retning Muse`gata;4064;806;458;163;102;83;80;3
05899V1109722;Strandvegen;KV40500 S1D1 m156;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;16;10;22;100;31;31;0;1;93,8;Totalt i retning Nyløkken/Telegrafbukta;13;2;0;1;1;0;0;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5082;4764;5400;100;31;31;0;197;96,1;Totalt;4077;809;458;165;103;83;80;3
05899V1109722;Strandvegen;KV40500 S1D1 m156;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;0;0;0;100;28;28;0;0;-;1;0;0;0;0;0;0;0;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2796;2604;2988;100;28;28;0;69;97,5;2;2253;474;282;130;43;19;18;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2719;2486;2952;100;28;28;0;145;94,7;4;2244;330;155;42;64;69;68;1
05899V1109722;Strandvegen;KV40500 S1D1 m156;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5473;5126;5820;100;28;28;0;211;96,1;Totalt i retning Muse`gata;4464;798;437;168;105;89;86;3
05899V1109722;Strandvegen;KV40500 S1D1 m156;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;42;21;63;100;28;28;0;3;92,9;Totalt i retning Nyløkken/Telegrafbukta;33;7;1;4;2;0;0;0
05899V1109722;Strandvegen;KV40500 S1D1 m156;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5515;5167;5863;100;28;28;0;213;96,1;Totalt;4497;804;437;172;107;89;86;3
